run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.true_negatives,metrics.average_precision,metrics.precision,metrics.true_positives,metrics.false_positive_rate,metrics.false_positives,metrics.false_negatives,metrics.roc_auc,metrics.recall,metrics.f1,metrics.predicted_positives,metrics.predicted_anomalies,metrics.threshold,params.method,params.stage,params.batch_size,params.epochs,params.learning_rate,params.quantile,params.contamination,params.k,params.threshold,params.window_size,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user
2439cc878ede4c85a912c9e60efdcda2,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/2439cc878ede4c85a912c9e60efdcda2/artifacts,2026-04-24 22:06:18.805000+00:00,2026-04-24 22:06:19.175000+00:00,,,0.06578947368421052,10.0,0.014221331997996996,142.0,5.0,,0.6666666666666666,0.11976047904191617,,,,kNN,k_tuning,,,,0.99,,20,9.47752959911209,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k20_q0.99,brad
bc963894668b48298c2c12be77a1007f,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/bc963894668b48298c2c12be77a1007f/artifacts,2026-04-24 22:06:18.341000+00:00,2026-04-24 22:06:18.803000+00:00,,,0.04639175257731959,9.0,0.018527791687531298,185.0,6.0,,0.6,0.08612440191387562,,,,kNN,k_tuning,,,,0.99,,10,7.947127657007069,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k10_q0.99,brad
1f855c014b404f3b93400bcb12013abd,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/1f855c014b404f3b93400bcb12013abd/artifacts,2026-04-24 22:06:17.891000+00:00,2026-04-24 22:06:18.339000+00:00,,,0.04152249134948097,12.0,0.027741612418627944,277.0,3.0,,0.8,0.07894736842105264,,,,kNN,k_tuning,,,,0.99,,5,6.5632854602900474,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k5_q0.99,brad
7fbafc720fec4426a51ea022f30c92c9,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/7fbafc720fec4426a51ea022f30c92c9/artifacts,2026-04-24 22:06:17.423000+00:00,2026-04-24 22:06:17.889000+00:00,,,0.033707865168539325,12.0,0.03445167751627441,344.0,3.0,,0.8,0.0646900269541779,,,,kNN,k_tuning,,,,0.99,,3,5.893124508102294,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k3_q0.99,brad
d78cc0d0d9a2465c87ae4e9c2cde706d,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/d78cc0d0d9a2465c87ae4e9c2cde706d/artifacts,2026-04-24 22:06:14.923000+00:00,2026-04-24 22:06:15.452000+00:00,56846.0,,0.0,0.0,0.000720727055390511,41.0,75.0,,0.0,0.0,,41.0,,Moving Average,threshold_tuning,,,,0.999,,,32.124582837655005,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.999,brad
cd9806f1eee44d11a80fdf6773744d39,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/cd9806f1eee44d11a80fdf6773744d39/artifacts,2026-04-24 22:06:14.214000+00:00,2026-04-24 22:06:14.921000+00:00,56693.0,,0.05365853658536585,11.0,0.0034102694816038814,194.0,64.0,,0.14666666666666667,0.07857142857142857,,205.0,,Moving Average,threshold_tuning,,,,0.995,,,20.298907580210837,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.995,brad
32423113d8fd4101aa113b47c0bcc137,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/32423113d8fd4101aa113b47c0bcc137/artifacts,2026-04-24 22:06:13.711000+00:00,2026-04-24 22:06:14.212000+00:00,56454.0,,0.08067940552016985,38.0,0.007611580853270519,433.0,37.0,,0.5066666666666667,0.1391941391941392,,471.0,,Moving Average,threshold_tuning,,,,0.99,,,15.94176139138372,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.99,brad
5edb71ff446f490ead86dd571ae82c1c,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/5edb71ff446f490ead86dd571ae82c1c/artifacts,2026-04-24 22:06:13.250000+00:00,2026-04-24 22:06:13.710000+00:00,55605.0,,0.04256908140403286,57.0,0.022535904512454515,1282.0,18.0,,0.76,0.08062234794908063,,1339.0,,Moving Average,threshold_tuning,,,,0.975,,,10.732168330631366,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.975,brad
a385ab3b0b18469080be67aebd798b8b,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/a385ab3b0b18469080be67aebd798b8b/artifacts,2026-04-24 22:06:12.778000+00:00,2026-04-24 22:06:13.249000+00:00,54190.0,,0.023180007243752264,64.0,0.047409777277761175,2697.0,11.0,,0.8533333333333334,0.04513399153737659,,2761.0,,Moving Average,threshold_tuning,,,,0.95,,,8.087996639850587,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.95,brad
8264e37722474a019e5ca07fd472f7fe,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/8264e37722474a019e5ca07fd472f7fe/artifacts,2026-04-24 22:06:10.148000+00:00,2026-04-24 22:06:10.593000+00:00,56466.0,,0.0787746170678337,36.0,0.007400636349253784,421.0,39.0,,0.48,0.13533834586466165,,457.0,,Moving Average,window_tuning,,,,0.99,,,15.768207542149705,5000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w5000_q0.99,brad
