run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.true_negatives,metrics.average_precision,metrics.precision,metrics.true_positives,metrics.false_positive_rate,metrics.false_positives,metrics.false_negatives,metrics.roc_auc,metrics.recall,metrics.f1,metrics.predicted_positives,metrics.predicted_anomalies,metrics.threshold,params.method,params.stage,params.batch_size,params.epochs,params.learning_rate,params.quantile,params.contamination,params.k,params.threshold,params.window_size,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user
629a23006b704a7c9fb309738a4ec23a,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/629a23006b704a7c9fb309738a4ec23a/artifacts,2026-04-24 21:47:51.658000+00:00,2026-04-24 21:47:52.029000+00:00,9963.0,,0.0,0.0,0.0022033049574361543,22.0,15.0,,0.0,0.0,,22.0,,kNN,threshold_tuning,,,,0.999,,20,23.207578524796848,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k20_q0.999,brad
c8d28e04c9bb47228f2cc7a7a934510c,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/c8d28e04c9bb47228f2cc7a7a934510c/artifacts,2026-04-24 21:47:51.287000+00:00,2026-04-24 21:47:51.656000+00:00,9909.0,,0.0,0.0,0.007611417125688533,76.0,15.0,,0.0,0.0,,76.0,,kNN,threshold_tuning,,,,0.995,,20,12.134438168393508,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k20_q0.995,brad
6977bc9dd84c4d2aa46ab06c7592b27f,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/6977bc9dd84c4d2aa46ab06c7592b27f/artifacts,2026-04-24 21:47:50.896000+00:00,2026-04-24 21:47:51.286000+00:00,9843.0,,0.06578947368421052,10.0,0.014221331997996996,142.0,5.0,,0.6666666666666666,0.11976047904191617,,152.0,,kNN,threshold_tuning,,,,0.99,,20,9.47752959911209,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k20_q0.99,brad
5b3b7489001342149da2ea49ab8b6a3e,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/5b3b7489001342149da2ea49ab8b6a3e/artifacts,2026-04-24 21:47:50.463000+00:00,2026-04-24 21:47:50.894000+00:00,9590.0,,0.034229828850855744,14.0,0.039559339008512766,395.0,1.0,,0.9333333333333333,0.06603773584905659,,409.0,,kNN,threshold_tuning,,,,0.975,,20,6.532754164081308,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k20_q0.975,brad
d1a3a2f93c244ed19921dad2ad9879b1,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/d1a3a2f93c244ed19921dad2ad9879b1/artifacts,2026-04-24 21:47:50.007000+00:00,2026-04-24 21:47:50.462000+00:00,9063.0,,0.016008537886873,15.0,0.09233850776164246,922.0,0.0,,1.0,0.031512605042016806,,937.0,,kNN,threshold_tuning,,,,0.95,,20,5.175619603547044,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,kNN_k20_q0.95,brad
c4498e1f513c42208ed00c6811b162fd,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/c4498e1f513c42208ed00c6811b162fd/artifacts,2026-04-24 21:47:44.587000+00:00,2026-04-24 21:47:45.046000+00:00,56846.0,,0.0,0.0,0.000720727055390511,41.0,75.0,,0.0,0.0,,41.0,,Moving Average,threshold_tuning,,,,0.999,,,32.124582837655005,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.999,brad
9151e09c9ea341ddb94efcb821625b1e,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/9151e09c9ea341ddb94efcb821625b1e/artifacts,2026-04-24 21:47:44.148000+00:00,2026-04-24 21:47:44.585000+00:00,56693.0,,0.05365853658536585,11.0,0.0034102694816038814,194.0,64.0,,0.14666666666666667,0.07857142857142857,,205.0,,Moving Average,threshold_tuning,,,,0.995,,,20.298907580210837,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.995,brad
84a66b77bc4f4a508b665993fa8a5a97,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/84a66b77bc4f4a508b665993fa8a5a97/artifacts,2026-04-24 21:47:43.702000+00:00,2026-04-24 21:47:44.146000+00:00,56454.0,,0.08067940552016985,38.0,0.007611580853270519,433.0,37.0,,0.5066666666666667,0.1391941391941392,,471.0,,Moving Average,threshold_tuning,,,,0.99,,,15.94176139138372,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.99,brad
86712ff2ae0147388dd99596e67e6855,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/86712ff2ae0147388dd99596e67e6855/artifacts,2026-04-24 21:47:43.270000+00:00,2026-04-24 21:47:43.701000+00:00,55605.0,,0.04256908140403286,57.0,0.022535904512454515,1282.0,18.0,,0.76,0.08062234794908063,,1339.0,,Moving Average,threshold_tuning,,,,0.975,,,10.732168330631366,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.975,brad
54bbadf6719e45628d3a357df247f863,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/54bbadf6719e45628d3a357df247f863/artifacts,2026-04-24 21:47:42.811000+00:00,2026-04-24 21:47:43.269000+00:00,54190.0,,0.023180007243752264,64.0,0.047409777277761175,2697.0,11.0,,0.8533333333333334,0.04513399153737659,,2761.0,,Moving Average,threshold_tuning,,,,0.95,,,8.087996639850587,1000,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,MovingAverage_w1000_q0.95,brad
