run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.true_negatives,metrics.average_precision,metrics.precision,metrics.true_positives,metrics.false_positive_rate,metrics.false_positives,metrics.false_negatives,metrics.roc_auc,metrics.recall,metrics.f1,metrics.predicted_positives,metrics.predicted_anomalies,metrics.threshold,params.method,params.stage,params.batch_size,params.epochs,params.learning_rate,params.quantile,params.contamination,params.k,params.threshold,params.window_size,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user
9f69e7e7d6e24f75bfe93d230ebc0b76,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/9f69e7e7d6e24f75bfe93d230ebc0b76/artifacts,2026-04-24 21:29:14.495000+00:00,2026-04-24 21:29:17.978000+00:00,9854.0,,0.02962962962962963,4.0,0.013119679519278919,131.0,11.0,,0.26666666666666666,0.05333333333333334,,135.0,3.8910079073906148,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.995,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.995,brad
a3762e24c626432b94e1cf2fff54c855,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/a3762e24c626432b94e1cf2fff54c855/artifacts,2026-04-24 21:29:11.105000+00:00,2026-04-24 21:29:14.493000+00:00,9773.0,,0.02304147465437788,5.0,0.021231847771657486,212.0,10.0,,0.3333333333333333,0.04310344827586207,,217.0,2.4472560167312634,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.99,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.99,brad
cb4bda9bb5a9482fa8ee1f39d5c8b8e4,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/cb4bda9bb5a9482fa8ee1f39d5c8b8e4/artifacts,2026-04-24 21:29:07.998000+00:00,2026-04-24 21:29:11.104000+00:00,9517.0,,0.022964509394572025,11.0,0.04687030545818728,468.0,4.0,,0.7333333333333333,0.044534412955465584,,479.0,1.4575741958618185,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.98,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.98,brad
9f627006a49949e2849e2623a7f1cebe,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/9f627006a49949e2849e2623a7f1cebe/artifacts,2026-04-24 21:29:04.873000+00:00,2026-04-24 21:29:07.996000+00:00,9297.0,,0.019943019943019943,14.0,0.06890335503254882,688.0,1.0,,0.9333333333333333,0.03905160390516039,,702.0,1.2198120522499074,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.97,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.97,brad
1b83fbfd434d4806bf618b2c2b5e4f55,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/1b83fbfd434d4806bf618b2c2b5e4f55/artifacts,2026-04-24 21:29:01.591000+00:00,2026-04-24 21:29:04.871000+00:00,8455.0,,0.009708737864077669,15.0,0.15322984476715074,1530.0,0.0,,1.0,0.01923076923076923,,1545.0,0.8247164905071256,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.95,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.95,brad
a11bc4fded5b48b1bdcb13ffbd9ddda9,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/a11bc4fded5b48b1bdcb13ffbd9ddda9/artifacts,2026-04-24 21:25:56.802000+00:00,2026-04-24 21:25:59.862000+00:00,9867.0,,0.0,0.0,0.011817726589884827,118.0,15.0,,0.0,0.0,,118.0,4.284302444458045,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.995,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.995,brad
f9cedd3603784041a76cef4c726b2ec9,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/f9cedd3603784041a76cef4c726b2ec9/artifacts,2026-04-24 21:25:53.743000+00:00,2026-04-24 21:25:56.801000+00:00,9797.0,,0.04081632653061224,8.0,0.018828242363545317,188.0,7.0,,0.5333333333333333,0.07582938388625592,,196.0,2.7067573547363337,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.99,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.99,brad
cf19c8cae69d418ebefeb488184b0ef3,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/cf19c8cae69d418ebefeb488184b0ef3/artifacts,2026-04-24 21:25:50.604000+00:00,2026-04-24 21:25:53.741000+00:00,9516.0,,0.026970954356846474,13.0,0.046970455683525286,469.0,2.0,,0.8666666666666667,0.05231388329979879,,482.0,1.448541626930238,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.98,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.98,brad
52169fa3d7584985896e26d1ae1c3d78,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/52169fa3d7584985896e26d1ae1c3d78/artifacts,2026-04-24 21:25:47.479000+00:00,2026-04-24 21:25:50.602000+00:00,9199.0,,0.0175,14.0,0.07871807711567351,786.0,1.0,,0.9333333333333333,0.0343558282208589,,800.0,1.1687721180915809,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.97,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.97,brad
92feb755995c4332ac79524118ea03f9,522154039128991518,FINISHED,file:///home/brad/BradleyFolder/school/7_sem/ece447/ece447-project/mlruns/522154039128991518/92feb755995c4332ac79524118ea03f9/artifacts,2026-04-24 21:25:44.152000+00:00,2026-04-24 21:25:47.477000+00:00,8497.0,,0.009320905459387484,14.0,0.14902353530295442,1488.0,1.0,,0.9333333333333333,0.01845748187211602,,1502.0,0.847518241405487,PyTorch Autoencoder,quantile_tuning,256,30,0.001,0.95,,,,,LOCAL,/home/brad/miniconda3/envs/ece447/lib/python3.8/site-packages/ipykernel_launcher.py,Autoencoder_q0.95,brad
